# object_id,ra,dec,value1,value2,color,marker_type
455,1.5925049258302737,0.14655831700605337,ebhcp,dmwup,#232d87,asterisk
456,1.3180014656760228,0.3680093294772955,frmrq,ncgpn,#926a3f,asterisk
457,1.7739481111117112,0.08713432988340841,lwpgx,wqkbw,#d7465f,circledHollowX
458,1.1860702425250937,0.254726392626329,mjjgq,jydzd,#b9f627,hollowX
459,1.8125098207414223,-0.0030390924025023303,dezid,lrfvj,#40408f,diamond
460,1.9454292396460724,-0.13463120139909723,enxgb,fyusw,#e85e77,circle
461,1.629485387485239,0.42518567831418685,xxbfg,ormlg,#9c4acf,hollowX
462,1.7410348008959797,-0.28716321042011184,gaisl,surod,#59fa67,x
463,1.9117261083771935,0.25160887905725604,mvrlo,gqhhu,#a5e22f,circledHollowPlus
464,1.533344568178209,0.15242858444536223,qrxkd,uipcq,#f1ebcf,triangle
465,1.7004294587164899,-0.3166866134678994,ulxvg,mvylk,#f0c15f,hollowAsterisk
466,1.5267426665481187,0.36855433943973837,kwwcf,iqnzq,#313e87,triangle
467,1.144935644115944,0.015420899506894958,boofu,qysso,#2d32f7,hollowAsterisk
468,1.515007702458008,-0.010627295703096284,famtg,yjagx,#74f7cf,triangle
469,1.4547295708781078,-0.06304721849179495,nxplw,uzwjx,#c5184f,square
470,1.0008958779346817,0.04808646217700696,tkuml,fdrag,#72435f,diamond
471,1.0123959825937625,-0.23613388147788472,toakm,pwdfd,#849bb7,triangle
472,1.2341326620056177,0.06591520936881667,mftfr,ewkqg,#a0552f,triangle
473,1.1972695881968352,-0.01941930704326511,amkiq,nqste,#a88c07,circle
474,1.7490785619664986,-0.300905684467603,qvhfc,bawlh,#b6866f,triangle
475,1.1470481572925937,0.3536100888340441,vdtsj,btqzo,#d2fe57,triangle
476,1.4019285916973772,0.4392667984553077,iewba,fjmeh,#7ef407,hollowX
477,1.5793791654317042,0.12031571020475429,gypwu,tdrjs,#289d87,diamond
478,1.002587938779135,-0.49865479725099493,pqifm,mpsbl,#7c5137,pentagon
479,1.0371466121361888,0.08510406801752957,rwjbg,wnpoy,#8e9cff,circle
480,1.251348659251741,0.34763513852695527,dblry,cegwy,#420b87,circledHollowAsterisk
481,1.0685116432603423,-0.10539430663720106,cnatu,qgbxv,#93dd97,pentagon
482,1.4603191168030132,-0.2588994883867942,wvmia,mqhgn,#f0dbd7,pentagon
483,1.0182564413313622,0.21255359727436107,pgwts,jdlmt,#5d4c0f,asterisk
484,1.418947591005029,0.1844603440449475,minpr,qlzdm,#7c022f,circle
485,1.9297570868476852,0.44588522662928864,vvoff,lifhr,#5bb89f,dot
486,1.1077107068400691,-0.48441525598780966,nyqae,qmqcn,#f2e137,square
487,1.908716079433248,-0.36999075243697377,vuiua,bwzql,#a1c26f,diamond
488,1.7836482953591122,-0.4801779802891555,vdjcv,ttosx,#e9351f,square
489,1.3832584376586912,0.09386504096117299,ujjqc,mzzem,#b0e7af,pentagon
490,1.069295724599037,0.3292908277459118,ipkzs,sjnuh,#0ab9b7,x
491,1.3630532966969027,-0.4470174935727489,kqzhv,ggugd,#40e48f,circledHollowPlus
492,1.2854396648849757,0.4943746187591068,apywt,kbydq,#19c8ff,circledHollowX
493,1.8047865620063983,0.47979399159880554,qqtek,qtqkw,#c88ca7,plus
494,1.83288898994764,0.14123214927929073,ujswu,qpjyv,#d2d1ff,circledHollowPlus
495,1.667516161823913,0.48105145951316275,vwitn,ssomj,#6ede0f,hollowAsterisk
496,1.2364305345238176,0.23462915393499706,pugef,nehuu,#47dcd7,circledHollowPlus
497,1.9894475677802823,0.10417234275913889,mnylc,pcvrz,#0026ef,pentagon
498,1.477476888314477,0.3061900554613689,yfcym,rwmqi,#421b17,hollowAsterisk
499,1.4903960537075243,0.0233319480126023,rghvg,lhfcf,#3df81f,circle
500,1.8026229719017344,0.39264411630154605,mpdgl,zsrrk,#eea7d7,circle
501,1.5486796700518748,-0.20334494554198368,wfohw,phrma,#24c98f,hollowX
502,1.7746878476237193,0.2552414817933778,jdrtx,roilz,#b1a197,triangle
503,1.0893992366151024,0.4971896747225715,yhwwu,mijfy,#c9f267,pentagon
504,1.3250966579166534,0.35597147202060986,uqynt,kjrth,#0aa217,square
505,1.0065113767021592,-0.19470397489726055,iiesg,ndvgy,#6f42cf,triangle
506,1.42787063454512,0.37232863878206257,jfiej,fjntc,#220adf,x
507,1.1433446625436803,-0.4413723770149063,mzrxh,gfvbl,#4d2407,square
508,1.5138592381720486,-0.2361366576624715,phhbi,zclhx,#8bbd97,dot
509,1.7086161014803376,-0.14392346618634222,iormj,nsuvo,#fb016f,hollowAsterisk
510,1.345797109653469,-0.37002390316789036,oxfii,wrkdx,#16043f,circledHollowPlus
511,1.1771977161004807,0.25615743282944325,irqux,nnvmo,#4888e7,circledHollowAsterisk
512,1.5792373120359802,-0.32385223832317844,szigu,zgjps,#977baf,circledHollowX
513,1.005657215255785,-0.2885722441383569,nydna,kauve,#611eef,hollowAsterisk
514,1.1043038076040785,-0.33351357213920163,ldikp,ekxig,#b3a667,diamond
515,1.0804800701231683,0.3622202342467308,gsauq,viaic,#87aab7,circledHollowPlus
516,1.5581348859341455,0.12381594455856926,yozmp,brpwa,#c70db7,asterisk
517,1.398069706815706,0.2729828931605206,izlgq,jnevi,#9eb8af,pentagon
518,1.9102854602350354,-0.31956324695119465,axmwt,zvjoq,#dd6577,triangle
519,1.285995057303133,-0.25437773433450395,hzgjx,logwo,#51b537,hollowPlus
520,1.5283752477982597,0.47307213714205654,mxrwf,iuxzc,#81a7b7,circledHollowAsterisk
521,1.759831811102004,-0.28085487708572077,hugzn,dgind,#f7dcc7,circledHollowPlus
522,1.4036073023649722,-0.3643498741044511,nvsbo,fuutn,#6056a7,asterisk
523,1.3483629893298468,-0.49724291497863027,erhbb,ffqpj,#ded397,asterisk
524,1.7277254160974285,0.016919738931567063,euldj,bttjk,#89a63f,pentagon
525,1.9945522112013143,0.24249698403079645,wguyl,alkio,#fc52a7,dot
526,1.5505657496802208,-0.09117681558150093,icrtj,kunqq,#6ec917,asterisk
527,1.5016625560378807,0.3924132413367407,oezic,makxe,#b4478f,plus
528,1.982125883002062,0.07148281345572327,wltyg,tjssw,#00b93f,circledHollowPlus
529,1.6366662478808887,0.05691561681305646,zymgw,djpil,#3978d7,square
530,1.772802169260653,0.10122269496936176,nyqpy,abkyr,#9c689f,square
531,1.848772518086455,-0.2560552529390222,opdhd,knfcf,#a65337,hollowX
532,1.881803309986845,0.0253489485098366,yefpf,igvcd,#703767,circledHollowPlus
533,1.175795585701231,-0.27562625980238575,lsbgj,uylnk,#831197,circledHollowX
534,1.969880989973327,-0.23333622469783122,ljvqk,bfdps,#895e2f,circledHollowAsterisk
535,1.5087901879407757,0.48085443899092706,tsjlh,egefj,#9660cf,diamond
536,1.4267130441253513,0.24304927238132912,zxoug,lteml,#36371f,hollowPlus
537,1.6601460990475918,-0.11739581372813979,mkemx,evhoz,#35c5af,dot
538,1.5459972499107169,0.2725836999454475,tdhwr,btuwa,#004e47,triangle
539,1.788675214930422,-0.04387976313618347,lclga,yzmtq,#d2de17,hollowAsterisk
540,1.1212631855884363,-0.3952326993132187,dwufo,qjzxc,#4b7457,circledHollowPlus
541,1.7497803931512985,0.4765468120000992,xikko,mtzcb,#a50307,pentagon
542,1.7930791860892241,-0.4304317021200402,zgtqi,vaexj,#ea9bb7,hollowAsterisk
543,1.5152625884845694,-0.06747499976343962,tftbp,raoae,#79c127,hollowX
544,1.6314689934569144,0.48950278046467144,vnzme,onxcj,#26c42f,x
545,1.8015186885333465,-0.05772784477983273,mxwif,zgifz,#e4c1b7,diamond
546,1.8052253896267052,0.3373673967784131,svakc,nzmek,#a4998f,circledHollowAsterisk
547,1.5295086169730325,-0.25528303061377844,lefgg,mbles,#80a047,hollowPlus
548,1.8247936374830758,-0.05027392022339161,cpgwr,gfgkp,#3b20df,pentagon
549,1.6048079804433026,-0.3131707059481369,bqdxk,kzbyc,#8cdebf,asterisk
550,1.658757039999223,-0.017148285140714092,vlzrh,ovruu,#30dcff,asterisk
551,1.6291347612533054,-0.030516710848675688,hrstm,yezrt,#9dcf7f,circle
552,1.3934125867149507,-0.0889558872738263,xkwsl,rrxqt,#aee997,hollowX
553,1.1064826337414408,0.3708246234233108,bifrz,panyf,#bcabb7,asterisk
554,1.9045914720270494,-0.4507407036591503,gpoik,owmxb,#414a07,square
555,1.5064166993463135,0.03348693686506954,qljql,zvppm,#d43497,hollowPlus
556,1.5796247479740257,-0.42558451432259015,iadcv,qinue,#670e3f,circledHollowAsterisk
557,1.5946153552650828,-0.06790079177789865,sbbkn,jazic,#5ec2a7,asterisk
558,1.5029302677880336,0.0004944518522586039,euxfb,maajv,#178317,circledHollowPlus
559,1.7682386358768851,-0.15395436162345855,btack,fwamk,#af8707,dot
560,1.9231662793539148,0.29272071474128847,ojblg,qyxeb,#fccae7,circle
561,1.2982948145869408,-0.1524100761937902,jtgqa,pnmax,#45c73f,asterisk
562,1.0620278996572368,-0.032795045552638125,goewn,vdtbx,#fb4927,asterisk
563,1.5276763804560223,-0.12083871029149318,cmtyy,rdohp,#dbcf47,square
564,1.2223376162957624,-0.41788735501582186,xjydy,tlvmm,#81bbaf,x
565,1.5664263548189445,0.326035445086711,doaft,qnwrs,#c0a047,circledHollowAsterisk
566,1.7880513559435218,-0.3448731712501334,pwzne,phzhg,#d18b4f,triangle
567,1.7260363829916416,0.21707401874979293,xsnkg,invys,#4d44a7,square
568,1.6145764063068366,-0.0644563203753965,stuzc,naeib,#c0a89f,circledHollowX
569,1.2363798479119321,0.3132026102270532,qkddy,yolrr,#8724df,diamond
570,1.364985688346313,-0.011213853408681529,bpamo,pesld,#611e67,dot
571,1.2522264021571674,0.09593673650474366,jorlk,cpvda,#4bc727,circledHollowPlus
572,1.5020970969801266,-0.08923513636506752,eyjqx,mcbqn,#440d67,circledHollowPlus
573,1.4745286837437332,-0.4720232285455497,xfbsj,tzink,#3c91f7,pentagon
574,1.0373059954891288,0.38300209640379,nqsww,kmxop,#1c6b17,circle
575,1.6131504289781124,0.36801346572420424,hjuiz,scbzv,#4049bf,hollowAsterisk
576,1.1636434244574334,0.33374532876863616,lwedp,ryfqf,#8753ef,diamond
577,1.9559387447590946,-0.3837267011288066,nsqay,jpglf,#87888f,diamond
578,1.5270099938689905,-0.3567909459283798,uyydy,vooku,#2d5a9f,hollowAsterisk
579,1.8888041269998388,-0.47214266361223356,vscko,sdwse,#cc5ee7,circle
580,1.4374171832714095,-0.3113755040151531,skfkd,wkwmj,#f97f07,hollowPlus
581,1.983294437577428,-0.36513434792414223,whmjp,jymgp,#aba077,plus
582,1.5371388065645615,-0.46907723066672447,hhxoy,arhtr,#3a6b57,circledHollowPlus
583,1.4374268758596567,0.2904756921191125,spvfk,lcqaj,#3fe6e7,circle
584,1.9078037865651658,0.16462391353735217,gdzre,rcvbl,#4e09d7,circledHollowPlus
585,1.5909737216674051,0.04031896966336612,tpqzf,xugxn,#670357,dot
586,1.3830828892657878,-0.4559553916314608,eyibk,eegpn,#244987,diamond
587,1.9943629715630484,-0.14806355951805172,gqqox,qmhmx,#56b8c7,square
588,1.6614787483924458,0.4381166746275593,ztfml,evrhq,#f68dc7,circledHollowAsterisk
589,1.980932610979186,-0.22761058942097434,uhjer,xedjv,#2f69c7,hollowAsterisk
590,1.1844614032990977,0.11054283439572765,bgsuj,yrldn,#a4403f,asterisk
591,1.319165347282801,-0.15099143687680017,uwufg,nocgp,#03208f,pentagon
592,1.8337964758342071,0.3169759110091861,qefqy,djgfv,#50f2cf,hollowPlus
593,1.2623292604738143,0.10284194059273122,ebuij,qiweh,#ed5607,hollowPlus
594,1.0090025471378774,-0.02081514088663361,kfdrd,ugour,#3479a7,hollowPlus
595,1.886443395551369,0.3485613166817788,ptlii,dggwa,#a48e87,plus
596,1.3935279583971922,0.35168700021256905,tshsw,obxra,#d99caf,dot
597,1.1268439111130546,-0.24456744524754692,pvqkp,zxcnq,#34b0ff,hollowX
598,1.4123087177401645,0.2830527014963007,dppqd,uekbw,#8b36f7,diamond
599,1.39038157697527,0.20227713762858834,wcsbq,rdfzl,#8d0a9f,circledHollowAsterisk
600,1.4733065171502595,0.44186261351931,yyzre,jgneh,#17ae77,hollowX
601,1.5023769136517435,-0.055960182259236824,anyhw,iknrk,#dfd32f,circledHollowX
602,1.39118465504909,0.34111298296986636,yoiaq,timef,#e3519f,plus
603,1.2917058204379814,-0.020123036315908505,fticy,okzju,#8e5ef7,plus
604,1.5188904603584068,0.1687658932759467,nbzvh,blhut,#b87e5f,hollowAsterisk
605,1.1285612000354144,0.22002994847830126,novxj,yzrol,#d069af,circledHollowAsterisk
606,1.0971587220778658,0.3066295489774692,yrcmr,xlsux,#45e9cf,dot
607,1.405632268122496,-0.06088549175825686,ydgcw,cojvf,#68145f,circle
608,1.7821210081763053,-0.4508454063507471,jmleg,vkavl,#07f25f,pentagon
609,1.968405724159529,0.27460852134288294,kofuw,yattc,#ef7467,hollowAsterisk
610,1.7868918495411497,0.12050143938502211,iuytm,omztl,#d9887f,circle
611,1.9718300522441474,-0.39556529356033676,ogqvx,wteqd,#bb5ab7,circledHollowX
612,1.163129991588756,-0.17094355978220244,yqlgu,sooll,#cfc1b7,circledHollowAsterisk
613,1.9488046333070195,0.19951091129505916,stonv,ttprz,#1b4657,x
614,1.1533177734343392,0.25547928681751664,gokwf,jypmk,#dc5eff,hollowPlus
615,1.6736130632235153,0.18842422666303338,igqcy,ksbcf,#43768f,x
616,1.5520117775062672,-0.2426551541070634,oaruj,amyed,#d83a57,plus
617,1.989013897736392,-0.4378313295732148,dflqp,jrjob,#1d5def,dot
618,1.9033634107895105,0.397064232978919,ijxuu,gcyjk,#aa7757,circledHollowAsterisk
619,1.9590320635814726,0.415069431567924,iyoyg,cdytc,#4b0a6f,circledHollowPlus
620,1.2901720615674774,0.05277908038161416,xmlmo,qoenl,#68bc0f,asterisk
621,1.303283530615531,0.35314845296390174,othuz,kemcc,#27d0b7,dot
622,1.2665915071175053,-0.4352777564166491,vmsiz,ywdfc,#7d77ff,circle
623,1.2415802626320407,0.4833472142712901,ijezb,bxbfd,#5577a7,circledHollowPlus
624,1.9015362837569085,-0.13523247880966283,plouo,hfyfd,#6d28d7,x
625,1.2526398294358612,-0.24696629446156815,hqhhy,iusse,#68b76f,hollowAsterisk
626,1.7319786163738793,-0.4562876201357584,ayfdu,hbnkv,#317d4f,hollowAsterisk
627,1.3657198049259303,-0.2802101323366969,gsfxq,fepzn,#9fb08f,asterisk
628,1.0248704029155626,0.010298057769744684,safeb,clpra,#683a7f,circledHollowX
629,1.2173281310268478,0.41990492145831504,hldyp,tnpbs,#6e4cc7,hollowAsterisk
630,1.4752180959203978,0.3375408134573541,mfrub,tbbcl,#faf1d7,pentagon
631,1.35727991593294,0.06270680268960871,vrqgt,iznqf,#e1396f,hollowX
632,1.849818355104238,0.33029536183141484,gqgpu,vxkij,#669d37,square
633,1.0422024901477582,0.3188353053523276,hnodm,zasdz,#c193d7,hollowX
634,1.6200463523488948,0.4860445224399613,wyubw,bywnx,#25caa7,hollowPlus
635,1.7721922632970788,0.35194877166024663,psqki,keqop,#686a6f,plus
636,1.8358213582697829,0.45636051325477456,egmru,nrwyn,#f91bf7,hollowPlus
637,1.9744328882276696,-0.3460523010439558,wavzr,pljyv,#d1444f,circledHollowX
638,1.53755371298998,0.4335074803421989,mlehh,gtjph,#c3fd17,diamond
639,1.308749729078479,-0.31453020059869874,kbmmp,gfeej,#23daef,asterisk
640,1.0584008019584532,-0.30228826052759383,hoebm,oqtgw,#29eec7,circledHollowX
641,1.8650161109268852,0.25704583552159643,rlwrx,dexrq,#a91b17,square
642,1.8411437858279083,0.44763410821670857,abwmk,thqvm,#9fe6ef,triangle
643,1.9287810223112674,0.0734242863165353,cbdlr,sibsv,#239b5f,pentagon
644,1.748350926137695,-0.4628817863132004,sixth,mdzkp,#6ec8d7,dot
645,1.9435413737550198,0.2495112628742402,xlpmq,rsbue,#2db7df,square
646,1.7998248593668098,0.2779091801005924,drllp,vbcjj,#c3ec37,square
647,1.1508844398007323,-0.4965407165073542,sobrj,rudnp,#90f33f,asterisk
648,1.9977176955146478,-0.04423672476573148,tspxs,rbcqi,#e8ffa7,diamond
649,1.6193897615421675,0.21924089166506855,inhog,qudzt,#976e37,circledHollowAsterisk
650,1.4407890245761188,0.3918578310226585,gkvox,xqbgv,#c251cf,x
651,1.2639262259540316,-0.1436509193356853,kqhvh,ujmzm,#c83c2f,dot
652,1.230441056740456,0.27281984209862575,hojaw,uccpq,#5ece97,circledHollowAsterisk
653,1.438795687434776,-0.346884687240837,oeufy,vuoki,#716497,circledHollowX
654,1.5139287604060767,-0.476409314236104,ispzq,ngurv,#34e587,square
655,1.5271085878989057,0.2356522002860193,eadrm,izyws,#1dfd8f,square
656,1.3321037455355877,-0.22346804520050034,yuqtk,wmeer,#663bef,triangle
657,1.5655294463689526,-0.04801625377725516,vbnol,bhcnz,#295eb7,square
658,1.5803431399752068,-0.04294751619509263,impue,szyfa,#b0c8cf,diamond
659,1.304264101935337,0.4189844048070197,pnakr,sikux,#5bf697,x
660,1.6787970294056778,0.41873993777189733,dcogc,anjyq,#9b3eb7,hollowAsterisk
661,1.8799653813449644,-0.4874965298463658,vfpma,xbtey,#9e1507,plus
662,1.1331341756002349,-0.3816195097568932,qcpgc,xkeki,#9b2647,hollowAsterisk
663,1.363846548760135,0.43374624695611363,imxmi,rymdy,#3a754f,asterisk
664,1.7837227443866936,-0.4027890597652921,eymrm,hymdr,#e352d7,circledHollowX
665,1.5635537465820213,-0.05818600870614543,ggwnb,gbyau,#f28367,circledHollowAsterisk
666,1.3732270879129718,0.23298896205133646,oasxq,jmukw,#32c917,triangle
667,1.7743319957761745,-0.26641658313386796,dhmsl,dxtvp,#de47bf,x
668,1.5502237814875341,0.4921996875652729,vaqgm,xldgm,#208bd7,x
669,1.6244343677710351,0.3912071360559468,hgyag,sfbnd,#67ab07,hollowAsterisk
670,1.4101601644742896,-0.26270377150636615,crxfc,dleje,#c9c107,pentagon
671,1.4007812586065618,-0.21465277581731101,xbjle,hmhks,#39b7a7,plus
672,1.6640088749228574,0.42077524761351304,lcnvs,ibjqk,#fcbf67,hollowPlus
673,1.5824463265539728,0.4259090563198773,ifmrw,kwdug,#9b6217,hollowAsterisk
674,1.2451445524465836,-0.3069973862714179,mawci,qdzls,#eab8b7,dot
675,1.5022094316385814,0.4117760252056375,kazdp,mcfcn,#574437,pentagon
676,1.6344702995425313,-0.31516309593855363,ossun,fomgj,#9cb127,circledHollowX
677,1.89825998306104,-0.024701504989919854,fxnrs,rbqat,#a35d37,circledHollowX
678,1.3568180134778767,-0.03524712255082374,tvamu,zirhe,#ae228f,circle
679,1.001047459022387,-0.37421743908828864,zuffp,aoufp,#fb85bf,hollowPlus
680,1.0379605689901417,-0.3875966708288393,nixke,obufk,#464eb7,triangle
681,1.7902095481907665,-0.2319558832361468,saymr,dobxm,#7fdf0f,circledHollowAsterisk
682,1.1663739880474673,0.09623266651060358,hvnsa,dvlqo,#ac7847,circledHollowPlus
683,1.3575996771061312,0.10360634885554698,bqyso,ntcvx,#d6e2af,pentagon
684,1.4291648202184057,-0.28697906970094833,jpqdw,omuuf,#d0205f,x
685,1.6986221489984925,0.19517007511215578,ediey,pqbox,#ee18d7,asterisk
686,1.0009403358309088,-0.23404142880780654,wkeuk,vxzsm,#31505f,square
687,1.270916910577108,-0.1522216947118804,kphpr,benqb,#f05bd7,hollowPlus
688,1.7567057380652824,0.42149881230379094,hwebp,tujru,#649c6f,circle
689,1.5049646442771176,0.1536528384474687,qvrkp,hnbno,#1fd4d7,pentagon
690,1.2865361107961584,-0.1814403632578695,yzqll,tbpnv,#4f3137,pentagon
691,1.3077935035854769,-0.14540398663413723,rgyzn,surml,#70a8bf,plus
692,1.5626225960849947,-0.4282268695050879,czzpu,yjmia,#0176cf,dot
693,1.4808670070204357,0.24737853091942763,vsbev,abfys,#86d257,hollowPlus
694,1.0311576023472988,0.011369764943891525,fdtrw,jvutc,#0b20f7,dot
695,1.7099135829620535,0.05524437843753427,jumfq,lpooa,#b79117,plus
696,1.9949401923130292,-0.4366618365563636,lkodd,njkpm,#88b8cf,circledHollowPlus
697,1.5736691426923612,-0.45813104285700534,ogeop,ygnoy,#3963df,pentagon
698,1.017001952850654,0.10352273474176887,dzred,xvyre,#24062f,circledHollowPlus
699,1.2331221251461306,-0.4064887952555891,ctyhq,hkfxd,#dcfdef,diamond
700,1.8250182120588394,-0.2764351428476436,nsdmg,tdvls,#ee2197,plus
701,1.0894587914337563,-0.42376665159883675,zojom,wieyl,#99b5d7,asterisk
702,1.5093991855656155,-0.023126975397688265,gilyw,cesie,#f8b95f,square
703,1.235026376113805,-0.4622877682341827,gxspk,wkmgx,#7ef177,square
704,1.8780575256682512,0.40044897238417554,gthem,zwxwj,#641f17,plus
705,1.6776605613146953,-0.39579595430723746,gkvqx,nenxs,#3da207,circledHollowAsterisk
706,1.9619194019223287,0.13246256434988413,eekhz,rerjv,#66a227,plus
707,1.7103783133389214,-0.20758755038580035,ejebf,roppx,#4fc787,circledHollowX
708,1.1158039271545035,0.41628538134138027,uxvxh,nlhsj,#a46217,hollowAsterisk
709,1.7748946369968275,0.30921595048083617,trtrd,wovzf,#33e167,hollowAsterisk
710,1.8173728102246747,-0.005903064474666819,lfbtt,qziyu,#9db4a7,plus
711,1.7274447778973383,-0.34012490569789267,opzyj,qtmta,#e2200f,dot
712,1.7887116484623118,-0.34224373720261725,tgazj,iwhdh,#c29027,dot
713,1.891196849300823,-0.07573512859923126,wynjt,rilzb,#8fb027,square
714,1.870388541454079,0.08962361974704003,mzfck,xuqsf,#d2f11f,square
715,1.2081387407596922,0.3450589123763529,gdqsl,qgcoc,#15fe37,x
716,1.6783052221850676,0.38774190396338426,lldns,ghvwn,#03f9b7,x
717,1.2314464259174978,-0.08875506577241576,balec,humvz,#0406a7,pentagon
718,1.8668708515648396,-0.33491615322030777,yavud,raukt,#89bbf7,circledHollowAsterisk
719,1.8335955006639477,0.1203257291134553,hrluu,qakbx,#e3656f,plus
720,1.899360993365065,0.35452628131315334,qubci,wqrtq,#347bcf,hollowPlus
721,1.8957665995522488,0.004727171672966768,wdggx,vczwp,#cbf4a7,hollowPlus
722,1.9232559490928403,0.29735302365901195,ydapq,tfvxg,#3fccd7,circledHollowAsterisk
723,1.17460385285692,0.06362505167802268,vooqj,zivlg,#f9aa2f,circledHollowAsterisk
724,1.3953563786088536,-0.1894639588037298,yihov,pkfaq,#0a1c3f,hollowPlus
725,1.3190375461440627,0.46616581561920956,iiskz,xjjdt,#baf51f,x
726,1.1674445085750227,0.34458754918099466,wstma,hbtef,#5f5367,asterisk
727,1.6962656921381931,-0.12329531685303174,hqhek,soiak,#db0287,circledHollowAsterisk
728,1.3525799230974243,-0.08289950258479395,ktcyb,nlozz,#741137,hollowPlus
729,1.2659895900540952,-0.140450173677945,lnged,ljrhl,#56b6df,diamond
730,1.0687820932621501,0.3686124367482566,awuoj,rneka,#fffb17,circledHollowPlus
731,1.8842461925373533,0.3853495268191859,vorok,cdoki,#2a9fc7,hollowX
732,1.991413472609393,0.26045157751111825,nipnm,inlxs,#812c1f,dot
733,1.8167412569807744,0.3753299227726048,jpkgp,dpbds,#67246f,square
734,1.3177673009182143,0.14422479771909957,kazhf,mxcfp,#583467,square
735,1.5430407876814258,0.049901248403402154,mawzk,zyarg,#2420df,hollowPlus
736,1.8015605534390602,0.006403302110068121,rqvpy,hfmqs,#2bce57,circledHollowX
737,1.3467220994258169,0.3965665897233658,rpbnl,ruvuv,#54dc3f,hollowPlus
738,1.2652926557138005,-0.08313181340784903,paqja,gpqto,#b712df,plus
739,1.8420253833797742,0.36317352482994325,jmyqo,cxqtz,#1a4337,circledHollowPlus
740,1.5022816349092405,0.4743995580784812,iueyj,kdsrg,#ac5b47,asterisk
741,1.9365819113226448,-0.24786086794085427,kxcpg,myzse,#c277c7,triangle
742,1.9923561179309948,-0.2157178834328417,iyxtl,irpia,#a0a57f,hollowAsterisk
743,1.152737198061165,-0.16622917964954675,pzspy,jmuyr,#04c997,pentagon
744,1.0664888106494295,0.4327412764960341,vrnfv,wckxl,#d30747,hollowAsterisk
745,1.3426358386456512,0.42194249534969464,vumgy,osylc,#b2053f,circledHollowPlus
746,1.2949543065359257,0.2091179196065711,mgutr,ujvdi,#e389f7,circledHollowPlus
747,1.6037031345358415,-0.17056604012596144,kcnbw,eqjpd,#684a2f,circledHollowX
748,1.082461720205206,-0.19904228850347783,boxso,fudnt,#dd4f77,circledHollowPlus
749,1.712276121512537,0.4785411127120044,tyudy,glopz,#668a4f,x
750,1.3898651531267832,0.382473160901462,yasvf,hqvmw,#80acf7,circledHollowPlus
751,1.4714872485577202,-0.2045729800384728,adgvy,ewnes,#3c4f07,plus
752,1.3337713705212066,0.2675665004569776,hmgqy,rquoh,#63c997,square
753,1.5446608575150624,0.1852614163374643,lipwl,ihigz,#8d9957,diamond
754,1.8228612026812359,-0.016684359601141896,oztpc,wjkom,#e7c687,diamond
755,1.3453805030605395,0.2724661877294937,pgxig,zkntu,#3bb637,asterisk
756,1.1895661752507372,-0.3615546241306088,onaes,muhid,#354dc7,pentagon
757,1.3630706609924217,-0.13811353736712906,qncff,nyoqw,#16130f,hollowAsterisk
758,1.8190645926452702,-0.2948102994801933,xodxf,yyfvm,#34a8af,hollowX
759,1.2374871357654897,-0.17753086227964543,pbdjj,peiaj,#36c777,hollowX
760,1.0225070414617519,-0.45270323987392846,jjtqp,sjyaw,#2622d7,hollowPlus
761,1.8518788133334114,-0.34208717198810834,zdmmu,lqlkc,#727237,dot
762,1.8172853644949245,-0.2110371561524823,lavrw,kyguw,#99d58f,x
763,1.1480957595206593,-0.2119519184842279,lpnzb,krtdy,#f7258f,diamond
764,1.4519267490336538,-0.4831691973458001,kfogq,ivzqc,#ac99cf,square
765,1.7742904087301823,0.32660836376898905,ldgil,huivn,#557f2f,hollowPlus
766,1.9696841873597197,-0.23404055128422296,vgwoz,akbqc,#c9513f,diamond
767,1.0993082233034657,0.0046327323012862465,jeqvo,hgzxj,#87195f,asterisk
768,1.9924300717294874,0.33871066650946646,kovwz,fuccb,#94b2af,asterisk
769,1.9826028679136531,-0.4743265601823816,tmogt,wahyv,#d6af07,dot
770,1.1002103776305387,0.2418422090013289,erybm,crvyp,#d9019f,pentagon
771,1.46283628448578,0.42885363940853793,ojojt,npvnv,#1d1aaf,circledHollowPlus
772,1.8594625285712063,-0.0026105216869783954,tccwt,blwnz,#31bfbf,hollowX
773,1.6042637895043428,0.28368137486182476,zfubo,ztvtp,#2d2477,circledHollowAsterisk
774,1.707888133761224,0.1335449834070317,lkyqx,xloyy,#ecdb77,plus
775,1.5423547486456246,-0.01723688772699017,tdjph,lzahn,#38da37,x
776,1.4367690581486903,-0.48556765414943714,qysbb,dyhba,#67b5cf,circledHollowAsterisk
777,1.7120389367571787,0.017377055414293463,asarj,gxsvc,#01973f,hollowPlus
778,1.6101117264456017,-0.27605809835445394,hhjhe,qmnft,#28f367,hollowX
779,1.0498820356802319,0.24428781425402024,qgxub,rtqua,#5b8c47,circledHollowPlus
780,1.204335649023496,-0.25767560153365365,vrehz,efzyl,#932377,hollowX
781,1.9655301361190005,0.025102917335774078,pogtk,rfqqn,#51008f,hollowX
782,1.8337045288024338,0.4834119150921733,kfwht,dtpkk,#97db07,diamond
783,1.7190174019207058,-0.2261789476009025,vqevt,zyflw,#52bd3f,asterisk
784,1.5129516188445136,-0.2904433286058292,tijww,nctnf,#bf2f7f,asterisk
785,1.5611049174303506,-0.4233336186871762,leuzz,bjtqc,#2b3cbf,pentagon
